ID товара,Наименование,Цена,Город,Промо цена,Ссылка на страницу
3480251,Батончик SOJ Granola bar злаковый со вкусом йогурта и вишни 40г,74.90,Санкт-Петербург,64.25,https://www.detmir.ru/product/index/id/3480251/
3533572,Фрукты сушеные Gifruit дикое яблоко 90г,245,Санкт-Петербург,199,https://www.detmir.ru/product/index/id/3533572/
3533611,Орехи Gifruit фундук лесной 115г,239,Санкт-Петербург,199,https://www.detmir.ru/product/index/id/3533611/
3533616,Фрукты сушеные Gifruit яблоко 45г,119.90,Санкт-Петербург,99,https://www.detmir.ru/product/index/id/3533616/
3589066,Чипсы Primebar протеиновые итальянский сыр 30г,199.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3589066/
3795015,Хлебчики Вастэко Из полбы с прованскими травами 70г,111.90,Санкт-Петербург,66.23,https://www.detmir.ru/product/index/id/3795015/
4047024,Чипсы PastiLab фруктовые грейпфрут 30г,124.90,Санкт-Петербург,99,https://www.detmir.ru/product/index/id/4047024/
3533581,Фрукты сушеные Gifruit дыня 45г,227,Санкт-Петербург,189,https://www.detmir.ru/product/index/id/3533581/
4093988,Орехи Щелкунов Фундук очищенный 120 гр,355,Санкт-Петербург,181,https://www.detmir.ru/product/index/id/4093988/
4106319,Цукаты Щелкунов Манго 120 гр,268,Санкт-Петербург,187,https://www.detmir.ru/product/index/id/4106319/
3296390,Снеки Biosaurus органические кукурузные кетчуп 50г,177.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3296390/
3498112,Батончик Zatochito злаковый груша-воздушный рис 22г,44.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3498112/
3533614,Фрукты сушеные Gifruit слива 90г,174.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3533614/
4044902,Батончик Teen Bar фруктово-ореховый курага-яблоко-миндаль 35г,68.90,Санкт-Петербург,58.31,https://www.detmir.ru/product/index/id/4044902/
4093991,Цукаты Щелкунов Вишня сушеная 120 гр,283,Санкт-Петербург,170,https://www.detmir.ru/product/index/id/4093991/
3296400,Шоколад Super Fudgio Vegan без сахара кокосовый 40г,199.90,Санкт-Петербург,169,https://www.detmir.ru/product/index/id/3296400/
3310413,Чипсы Happy Monkey кокосовые морская соль 40г,169.90,Санкт-Петербург,Отсутствует,https://www.detmir.ru/product/index/id/3310413/
3496568,Гранола ОлЛайт Jumbo шоколадная с попкорном и изюмом 40г,64.90,Санкт-Петербург,54.35,https://www.detmir.ru/product/index/id/3496568/
3707629,Яблоко Можно много сублимированное 20г,205,Санкт-Петербург,169,https://www.detmir.ru/product/index/id/3707629/
3954992,Чипсы Вкусы Мира кокосовые том-ям 40г,205,Санкт-Петербург,169,https://www.detmir.ru/product/index/id/3954992/
3277093,Снеки Зеленика сушеный виноград черный 20г,209,Санкт-Петербург,159,https://www.detmir.ru/product/index/id/3277093/
